,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4580,FDQ37,OUT049,4649.9472
4581,FDC23,OUT035,3415.554
4582,FDV13,OUT035,2141.2128
4583,FDK33,OUT046,5890.9984
4584,FDO33,OUT013,2073.3012
4585,FDN21,OUT017,3568.0222
4586,NCW06,OUT027,7366.011720000013
4587,FDI38,OUT035,1667.1632
4588,FDC21,OUT027,3057.3536
4589,NCS05,OUT046,2649.884
4590,NCN53,OUT049,423.4488
4591,FDV40,OUT010,146.476
4592,FDG60,OUT017,7366.011720000013
4593,NCY30,OUT027,6157.3184
4594,FDM40,OUT045,1685.8056
4595,NCO30,OUT046,3123.9336
4596,FDK10,OUT046,1864.24
4597,FDM36,OUT045,4344.345
4598,FDN10,OUT013,2370.248
4599,FDM46,OUT018,974.0654
4600,FDX50,OUT049,3275.736
4601,FDP33,OUT045,5369.0112
4602,FDO12,OUT045,4713.864
4603,FDC28,OUT013,1901.5248
4604,FDO31,OUT045,1090.5804
4605,FDX45,OUT035,2816.334
4606,FDV21,OUT049,2516.724
4607,FDH04,OUT049,1258.362
4608,NCG54,OUT013,2137.8838
4609,FDO13,OUT046,1214.4192
4610,FDA09,OUT027,7366.011720000013
4611,FDC38,OUT017,1966.7732
4612,NCO42,OUT046,1603.9122
4613,FDL45,OUT049,3952.1888
4614,NCK31,OUT013,447.4176
4615,FDM39,OUT017,3582.004
4616,FDC22,OUT010,197.7426
4617,FDF46,OUT046,1036.6506
4618,FDQ37,OUT045,3259.7568
4619,FDH41,OUT010,435.4332
4620,FDQ04,OUT046,540.6296
4621,NCQ02,OUT027,5294.4416
4622,FDJ57,OUT027,3728.48
4623,NCE07,OUT049,2719.793
4624,FDE56,OUT013,495.3552
4625,FDI20,OUT049,5487.5236
4626,FDK36,OUT018,918.804
4627,FDP08,OUT027,5752.512
4628,FDF44,OUT017,2348.9424
4629,NCU53,OUT017,1657.842
4630,FDF47,OUT035,897.4984
4631,FDS55,OUT010,308.9312
4632,FDZ52,OUT010,426.112
4633,FDL04,OUT018,2404.2038
4634,NCM26,OUT035,3981.484
4635,FDX43,OUT049,1198.44
4636,FDP52,OUT049,5742.525
4637,DRK49,OUT045,659.142
4638,FDE38,OUT013,3828.35
4639,DRF13,OUT035,2364.9216
4640,FDK41,OUT010,171.7764
4641,FDJ04,OUT027,3877.6192
4642,FDZ44,OUT018,2277.036
4643,FDS11,OUT013,5816.4288
4644,FDA55,OUT049,5321.0736
4645,NCW53,OUT046,3248.4382
4646,FDB49,OUT027,2956.152
4647,FDD23,OUT017,5238.5144
4648,NCV42,OUT045,976.7286
4649,NCZ29,OUT018,1733.7432
4650,FDQ26,OUT013,651.8182
4651,FDV08,OUT017,587.2356
4652,FDC53,OUT049,2266.3832
4653,FDV58,OUT010,529.311
4654,NCP02,OUT019,276.307
4655,DRI37,OUT045,744.3644
4656,FDQ12,OUT049,4567.388
4657,FDE33,OUT046,2162.5184
4658,FDX27,OUT045,2588.6304
4659,FDM22,OUT017,708.4112
4660,NCH30,OUT019,643.1628
4661,FDC04,OUT017,2900.2248
4662,FDO38,OUT046,623.1888
4663,FDV52,OUT027,4124.631
4664,FDB32,OUT013,1438.128
4665,FDV43,OUT018,459.402
4666,FDI24,OUT018,529.311
4667,FDR40,OUT017,402.809
4668,FDW02,OUT049,2360.9268
4669,FDE44,OUT049,563.9326
4670,FDL38,OUT046,539.298
4671,NCT54,OUT010,442.757
4672,DRJ39,OUT010,422.1172
4673,FDW55,OUT049,6692.6216
4674,DRF13,OUT019,146.476
4675,NCW17,OUT049,1836.2764
4676,FDP13,OUT035,838.908
4677,FDS08,OUT018,529.311
4678,NCP17,OUT035,703.0848
4679,NCO53,OUT035,2021.3688
4680,FDH19,OUT045,1751.054
4681,FDJ04,OUT017,2014.7108
4682,FDG10,OUT049,221.0456
4683,FDA40,OUT010,89.883
4684,FDI53,OUT045,1772.3596
4685,FDU09,OUT010,117.1808
4686,FDK60,OUT045,1298.31
4687,FDR43,OUT017,271.6464
4688,FDW22,OUT017,4250.4672
4689,DRP47,OUT010,985.384
4690,DRG48,OUT010,657.8104
4691,FDA14,OUT035,2005.3896
4692,FDU49,OUT013,2263.72
4693,FDK28,OUT045,5865.0322
4694,FDT19,OUT046,2556.672
4695,NCQ42,OUT045,759.012
4696,FDD03,OUT045,1864.24
4697,NCM53,OUT013,2087.283
4698,NCX53,OUT045,988.0472
4699,FDV14,OUT027,2061.3168
4700,NCZ54,OUT017,2693.8268
4701,FDB39,OUT013,163.7868
4702,DRC24,OUT046,1315.6208
4703,FDY36,OUT013,1034.6532
4704,FDN01,OUT035,4637.9628
4705,DRH25,OUT046,939.4438
4706,FDV08,OUT046,543.2928
4707,NCP53,OUT049,2614.5966
4708,FDU52,OUT010,886.8456
4709,NCI42,OUT045,1667.1632
4710,FDZ14,OUT035,3029.39
4711,FDF11,OUT046,2403.538
4712,FDQ13,OUT018,2220.443
4713,FDO32,OUT010,229.701
4714,DRJ37,OUT018,2625.9152
4715,FDY43,OUT046,2852.2872
4716,NCT41,OUT017,2580.6408
4717,NCV17,OUT045,1298.31
4718,FDM04,OUT027,1597.92
4719,DRB48,OUT018,255.6672
4720,FDM24,OUT013,2153.1972
4721,FDT37,OUT049,3315.0182
4722,NCO05,OUT010,595.2252
4723,FDL13,OUT046,3029.39
4724,FDL15,OUT017,4643.955
4725,FDB11,OUT018,4026.7584
4726,FDL14,OUT019,310.2628
4727,FDY10,OUT019,119.1782
4728,FDJ40,OUT049,2402.2064
4729,NCW18,OUT046,4687.232
4730,NCY06,OUT013,3952.1888
4731,DRE13,OUT018,1605.9096
4732,FDA26,OUT045,4274.436
4733,NCE19,OUT010,218.3824
4734,FDE33,OUT035,1860.2452
4735,DRL59,OUT027,1544.656
4736,FDY07,OUT046,1118.544
4737,FDF57,OUT018,2013.3792
4738,FDM58,OUT035,1856.2504
4739,FDP26,OUT027,3174.5344
4740,FDY32,OUT046,3238.4512
4741,FDD51,OUT010,83.8908
4742,FDU22,OUT018,1821.6288
4743,FDZ49,OUT018,4434.228
4744,NCI42,OUT017,5426.27
4745,FDT04,OUT027,910.8144
4746,NCU41,OUT045,1342.2528
4747,FDS56,OUT045,3155.892
4748,NCN42,OUT017,4287.752
4749,FDK34,OUT046,2067.309
4750,FDB03,OUT017,3954.852
4751,DRJ25,OUT035,1231.73
4752,FDT25,OUT027,4629.9732
4753,FDN20,OUT013,2516.724
4754,FDP09,OUT013,4488.1578
4755,FDM20,OUT019,689.103
4756,NCG55,OUT046,1066.6116
4757,NCP14,OUT045,1278.336
4758,NCH06,OUT046,3523.4136
4759,FDV52,OUT013,1060.6194
4760,NCL07,OUT035,319.584
4761,DRJ11,OUT027,4119.3046
4762,DRO59,OUT013,617.8624
4763,FDW15,OUT010,296.9468
4764,NCQ30,OUT035,602.549
4765,NCN54,OUT019,298.2784
4766,FDY01,OUT027,3930.8832
4767,FDX39,OUT035,3799.0548
4768,FDH53,OUT027,1331.6
4769,FDA57,OUT035,701.7532
4770,NCC07,OUT010,223.7088
4771,FDU28,OUT013,7322.4684
4772,FDK36,OUT010,194.4136
4773,FDR36,OUT018,531.3084
4774,NCQ17,OUT035,3705.177
4775,FDS28,OUT019,229.0352
4776,FDE08,OUT045,2770.3938
4777,FDU22,OUT046,2014.7108
4778,FDG41,OUT045,1672.4896
4779,FDO31,OUT010,122.5072
4780,FDM21,OUT019,759.012
4781,FDU40,OUT017,2906.217
4782,FDV36,OUT018,1617.894
4783,FDT10,OUT027,1374.2112
4784,FDX38,OUT045,671.1264
4785,NCU30,OUT027,3675.216
4786,NCV06,OUT049,1955.4546
4787,FDT16,OUT035,7366.011720000013
4788,NCP41,OUT027,1544.656
4789,FDZ56,OUT017,5390.3168
4790,FDC22,OUT035,1549.9824
4791,FDU10,OUT035,1230.3984
4792,FDS46,OUT045,1946.7992
4793,FDO08,OUT049,3946.8624
4794,NCV42,OUT018,3091.9752
4795,FDP33,OUT035,5438.9202
4796,FDJ12,OUT046,3799.0548
4797,FDH04,OUT045,1691.132
4798,NCU54,OUT013,1887.543
4799,FDO36,OUT010,529.311
4800,FDT37,OUT027,7366.011720000013
4801,FDD14,OUT010,529.311
4802,FDA16,OUT013,2778.3834
4803,NCS42,OUT019,643.1628
4804,FDP10,OUT019,211.7244
4805,FDQ28,OUT049,4275.7676
4806,FDK57,OUT010,121.1756
4807,FDK02,OUT013,2157.192
4808,FDW47,OUT018,2048.6666
4809,NCC42,OUT018,2376.906
4810,FDQ37,OUT018,3367.6164
4811,FDL40,OUT046,868.869
4812,DRE13,OUT010,88.5514
4813,FDQ34,OUT027,3635.268
4814,NCB54,OUT046,2556.672
4815,FDS48,OUT049,2376.906
4816,FDO15,OUT045,960.7494
4817,NCT30,OUT013,1165.15
4818,FDU49,OUT027,1918.8356
4819,FDE21,OUT046,2109.2544
4820,FDS49,OUT019,503.3448
4821,FDT38,OUT027,2061.3168
4822,FDZ01,OUT045,587.2356
4823,FDC41,OUT035,1090.5804
4824,DRG13,OUT010,165.7842
4825,NCZ42,OUT018,3745.125
4826,NCM07,OUT045,2663.2
4827,NCV17,OUT018,913.4776
4828,DRK39,OUT035,1624.552
4829,FDS37,OUT018,2277.036
4830,FDV12,OUT019,206.398
4831,NCG19,OUT018,6359.7216
4832,FDS51,OUT013,928.791
4833,NCO14,OUT046,628.5152
4834,FDC38,OUT046,3962.8416
4835,FDN15,OUT046,2454.1388
4836,NCH42,OUT013,3904.917
4837,FDQ22,OUT046,341.5554
4838,FDC05,OUT013,4152.5946
4839,FDZ31,OUT013,1549.9824
4840,DRJ23,OUT049,3463.4916
4841,FDC52,OUT035,3384.2614
4842,DRD12,OUT010,88.5514
4843,FDV55,OUT017,5591.3884
4844,FDD32,OUT046,1860.2452
4845,FDR01,OUT049,3757.1094
4846,FDY08,OUT019,385.4982
4847,FDQ45,OUT045,2940.1728
4848,DRN11,OUT027,5273.136
4849,NCS05,OUT018,1442.7886
4850,FDY32,OUT035,3914.904
4851,NCD31,OUT045,2120.573
4852,NCE06,OUT049,1787.0072
4853,NCP14,OUT046,2579.3092
4854,NCF18,OUT019,189.753
4855,FDF14,OUT018,1821.6288
4856,FDB22,OUT017,1283.6624
4857,NCH54,OUT049,1438.128
4858,FDU27,OUT035,1294.3152
4859,FDS58,OUT027,5887.6694
4860,NCU29,OUT035,4427.57
4861,FDJ57,OUT013,3715.164
4862,FDL56,OUT049,1099.2358
4863,FDH60,OUT035,2167.8448
4864,FDN24,OUT018,615.1992
4865,FDD02,OUT017,1438.128
4866,FDP15,OUT017,4175.8976
4867,FDB28,OUT027,7366.011720000013
4868,DRC49,OUT045,3628.61
4869,NCG30,OUT018,3306.3628
4870,FDJ14,OUT049,864.2084
4871,FDL52,OUT045,952.7598
4872,NCG19,OUT027,7366.011720000013
4873,NCN41,OUT035,2586.633
4874,FDW22,OUT013,671.1264
4875,FDI02,OUT013,3150.5656
4876,FDV51,OUT045,1823.6262
4877,FDV48,OUT046,778.986
4878,NCL17,OUT019,643.1628
4879,FDP46,OUT045,1845.5976
4880,FDU10,OUT045,247.0118
4881,FDT37,OUT010,264.9884
4882,FDI27,OUT035,905.488
4883,FDN51,OUT046,6199.9296
4884,FDW07,OUT035,610.5386
4885,FDN45,OUT049,1789.6704
4886,DRN37,OUT027,4345.0108
4887,DRF48,OUT049,1518.024
4888,FDP38,OUT019,207.7296
4889,NCX18,OUT027,3307.6944
4890,FDK45,OUT018,2862.94
4891,FDZ37,OUT049,1081.925
4892,FDS50,OUT018,2836.308
4893,NCR54,OUT018,1174.4712
4894,NCS17,OUT035,2220.443
4895,FDV31,OUT046,3817.0314
4896,DRE27,OUT017,1904.188
4897,FDN60,OUT013,1278.336
4898,FDK26,OUT013,719.064
4899,FDX37,OUT018,1014.6792
4900,FDW31,OUT046,796.2968
4901,FDX26,OUT018,3169.208
4902,DRL49,OUT019,280.9676
4903,FDU49,OUT017,2006.0554
4904,FDY58,OUT046,2067.309
4905,FDN03,OUT045,1442.1228
4906,NCV06,OUT010,225.0404
4907,FDH53,OUT045,1772.3596
4908,FDG31,OUT018,1314.2892
4909,NCC06,OUT045,2348.9424
4910,FDS13,OUT049,3418.883
4911,FDP16,OUT035,5896.3248
4912,FDA35,OUT013,4287.752
4913,DRP47,OUT018,6359.7216
4914,FDY28,OUT010,1162.4868
4915,FDY20,OUT035,1707.777
4916,NCH30,OUT017,2013.3792
4917,NCR29,OUT019,113.186
4918,NCP05,OUT013,3460.8284
4919,NCF30,OUT019,755.0172
4920,FDA08,OUT035,2045.3376
4921,FDN51,OUT027,5033.448
4922,FDH12,OUT046,741.0354
4923,FDY39,OUT017,1977.426
4924,NCO53,OUT045,5432.928
4925,FDB40,OUT046,4623.3152
4926,FDH02,OUT049,547.2876
4927,FDY11,OUT027,1661.8368
4928,FDQ09,OUT019,124.5046
4929,FDP16,OUT013,7366.011720000013
4930,NCF55,OUT018,83.8908
4931,FDY09,OUT027,4012.1108
4932,FDY39,OUT045,2918.8672
4933,NCU53,OUT049,1989.4104
4934,NCT41,OUT049,3739.1328
4935,FDJ45,OUT046,305.6022
4936,FDR28,OUT013,1808.9786
4937,FDN08,OUT013,958.752
4938,FDJ07,OUT049,3206.4928
4939,FDZ09,OUT027,4161.25
4940,FDQ14,OUT017,1169.8106
4941,FDY12,OUT027,1348.245
4942,FDK57,OUT046,1583.9382
4943,FDD20,OUT049,2516.724
4944,FDS36,OUT018,1296.3126
4945,FDI40,OUT049,998.7
4946,FDJ40,OUT045,3205.1612
4947,FDE08,OUT013,3563.3616
4948,DRK01,OUT013,583.2408
4949,FDC58,OUT049,1065.28
4950,FDE50,OUT046,7366.011720000013
4951,FDX48,OUT035,4643.955
4952,DRM35,OUT018,529.311
4953,FDG41,OUT013,1657.842
4954,FDB52,OUT046,2045.3376
4955,FDV19,OUT045,2535.3664
4956,DRG48,OUT017,3119.9388
4957,FDI26,OUT013,4656.6052
4958,FDU11,OUT019,479.376
4959,FDF59,OUT019,123.8388
4960,FDR07,OUT049,1544.656
4961,NCE06,OUT017,1787.0072
4962,FDE10,OUT046,3004.0896
4963,NCO55,OUT046,663.1368
4964,FDZ13,OUT013,575.2512
4965,FDT50,OUT017,583.2408
4966,FDH12,OUT010,105.8622
4967,FDD21,OUT045,1281.665
4968,NCM05,OUT013,5522.811
4969,FDK04,OUT013,1029.9926
4970,FDN33,OUT017,661.8052
4971,NCM18,OUT010,276.307
4972,DRC25,OUT049,1704.448
4973,FDT47,OUT017,583.2408
4974,FDD45,OUT027,2516.724
4975,NCD07,OUT018,1856.2504
4976,NCY54,OUT010,424.7804
4977,FDL12,OUT049,296.281
4978,FDL02,OUT017,450.0808
4979,FDC60,OUT035,2833.6448
4980,FDR37,OUT017,6385.022
4981,FDY16,OUT017,4843.695
4982,FDU26,OUT045,632.51
4983,FDN24,OUT013,852.224
4984,FDH44,OUT013,1765.7016
4985,FDE23,OUT010,83.8908
4986,FDW60,OUT017,4258.4568
4987,FDQ55,OUT049,1747.725
4988,FDV32,OUT027,2043.3402
4989,FDV03,OUT010,155.1314
4990,FDY14,OUT010,520.6556
4991,NCL55,OUT027,7366.011720000013
4992,DRF25,OUT017,527.9794
4993,FDX03,OUT046,173.108
4994,FDF40,OUT045,4731.1748
4995,FDX24,OUT010,91.2146
4996,FDA25,OUT049,1651.184
4997,FDH21,OUT018,2716.464
4998,FDB47,OUT010,435.4332
4999,FDT34,OUT019,211.7244
5000,FDS39,OUT010,466.06
5001,NCU05,OUT046,2336.2922
5002,FDE02,OUT049,1783.6782
5003,FDL25,OUT035,729.7168
5004,FDC50,OUT049,1134.5232
5005,FDZ32,OUT049,836.2448
5006,FDV14,OUT045,2529.3742
5007,FDR07,OUT045,1834.279
5008,FDB26,OUT049,934.7832
5009,NCR50,OUT045,4287.752
5010,FDP01,OUT018,4492.8184
5011,FDH57,OUT045,3392.9168
5012,FDM60,OUT027,910.8144
5013,FDA45,OUT017,4653.2762
5014,FDU55,OUT017,2841.6344
5015,FDH40,OUT035,577.9144
5016,FDG40,OUT019,83.8908
5017,FDT12,OUT049,5343.045
5018,DRL59,OUT045,798.96
5019,FDT47,OUT018,1406.1696
5020,FDI60,OUT017,790.9704
5021,DRF51,OUT027,796.9626
5022,NCK31,OUT049,666.4658
5023,FDB08,OUT045,1917.504
5024,FDM44,OUT035,2976.126
5025,FDD46,OUT018,644.4944
5026,FDR27,OUT019,433.4358
5027,FDV56,OUT010,223.7088
5028,FDM02,OUT049,1099.2358
5029,FDU45,OUT018,2025.3636
5030,FDZ10,OUT017,3486.1288
5031,NCK31,OUT010,83.8908
5032,FDR27,OUT035,3047.3666
5033,FDF33,OUT013,3844.995
5034,FDJ36,OUT046,1031.99
5035,FDP33,OUT049,5369.0112
5036,FDG17,OUT046,1944.136
5037,FDG47,OUT027,4504.8028
5038,NCW29,OUT046,778.986
5039,DRH59,OUT017,988.713
5040,FDR32,OUT017,4326.3684
5041,FDP48,OUT035,2563.33
5042,FDG17,OUT035,2695.1584
5043,DRJ59,OUT017,502.0132
5044,FDY48,OUT027,2768.3964
5045,FDB02,OUT046,2586.633
5046,FDN10,OUT019,119.1782
5047,NCD55,OUT035,319.584
5048,FDX34,OUT013,3552.7088
5049,FDZ38,OUT045,3793.7284
5050,DRF37,OUT049,6309.7866
5051,DRL47,OUT019,371.5164
5052,FDL27,OUT035,2576.646
5053,NCP53,OUT035,2614.5966
5054,FDT03,OUT019,555.2772
5055,FDJ28,OUT035,3078.6592
5056,FDF40,OUT018,3271.7412
5057,FDA32,OUT035,3038.7112
5058,NCP02,OUT017,711.0744
5059,FDZ31,OUT045,2726.451
5060,NCQ29,OUT013,5299.768
5061,FDP57,OUT010,223.7088
5062,FDL32,OUT027,4124.631
5063,DRB01,OUT035,2348.9424
5064,FDJ40,OUT046,1965.4416
5065,FDO24,OUT018,2716.464
5066,FDO11,OUT018,3435.528
5067,FDA56,OUT035,2059.9852
5068,FDF02,OUT045,1619.2256
5069,FDA10,OUT013,2665.8632
5070,NCI55,OUT017,3545.385
5071,FDZ40,OUT010,83.8908
5072,FDV08,OUT049,922.7988
5073,FDN48,OUT013,1605.9096
5074,FDU57,OUT017,2708.4744
5075,DRF49,OUT013,2618.5914
5076,FDS02,OUT035,4096.6674
5077,FDS43,OUT046,4527.44
5078,FDT16,OUT013,6018.1662
5079,FDX19,OUT027,3297.7074
5080,FDK15,OUT046,1488.063
5081,DRA12,OUT049,3036.048
5082,FDY35,OUT017,792.302
5083,NCU42,OUT013,4211.185
5084,FDD26,OUT013,2776.386
5085,FDR11,OUT018,2716.464
5086,NCP53,OUT045,2526.711
5087,FDP34,OUT045,3803.0496
5088,NCV41,OUT019,647.1576
5089,FDN20,OUT018,2013.3792
5090,FDZ16,OUT018,5369.0112
5091,FDZ28,OUT049,2105.2596
5092,NCL55,OUT013,4819.7262
5093,NCJ17,OUT046,2233.0932
5094,FDT37,OUT046,4794.4258
5095,FDV51,OUT049,2652.5472
5096,FDZ28,OUT035,3560.6984
5097,FDN27,OUT013,820.2656
5098,FDS14,OUT019,359.532
5099,FDZ58,OUT045,1946.7992
5100,FDD46,OUT046,3691.1952
5101,FDJ03,OUT035,950.7624
5102,FDU03,OUT010,1050.6324
5103,FDA33,OUT027,1618.5598
5104,NCW53,OUT035,3248.4382
5105,NCC55,OUT017,782.9808
5106,FDP52,OUT019,790.9704
5107,FDE39,OUT049,1462.0968
5108,FDB44,OUT035,844.2344
5109,FDG59,OUT013,341.5554
5110,FDI05,OUT013,1743.0644
5111,FDF59,OUT045,2403.538
5112,FDM39,OUT019,151.8024
5113,FDB14,OUT013,1653.8472
5114,NCS05,OUT019,129.831
5115,DRJ35,OUT045,363.5268
5116,FDO31,OUT019,111.8544
5117,FDA31,OUT046,2976.7918
5118,FDX40,OUT049,656.4788
5119,FDW56,OUT045,4570.0512
5120,FDH09,OUT018,958.752
5121,FDA52,OUT019,171.7764
5122,FDF20,OUT019,395.4852
5123,FDE40,OUT046,2218.4456
5124,NCU17,OUT046,1120.5414
5125,NCP14,OUT035,2966.139
5126,FDN25,OUT027,2548.0166
5127,FDU39,OUT049,743.0328
5128,NCM05,OUT017,4229.1616
5129,FDU07,OUT017,1354.2372
5130,FDF28,OUT049,1120.5414
5131,FDR57,OUT049,3399.5748
5132,FDJ33,OUT013,1780.3492
5133,DRH23,OUT035,485.3682
5134,FDQ52,OUT046,4221.8378
5135,DRK13,OUT035,3350.3056
5136,FDP09,OUT046,7366.011720000013
5137,FDR08,OUT027,3823.0236
5138,FDV50,OUT045,2241.0828
5139,FDT13,OUT049,3630.6074
5140,FDJ27,OUT027,2631.2416
5141,FDH21,OUT046,1267.6832
5142,FDW14,OUT027,2180.495
5143,FDL52,OUT049,926.7936
5144,FDW28,OUT017,7366.011720000013
5145,FDL40,OUT049,193.082
5146,FDE24,OUT046,3962.8416
5147,FDX35,OUT049,1864.24
5148,FDP46,OUT017,1102.5648
5149,FDX56,OUT045,4969.5312
5150,FDQ45,OUT049,3214.4824
5151,FDK50,OUT027,3675.216
5152,FDY26,OUT045,7366.011720000013
5153,FDQ09,OUT017,1036.6506
5154,FDN39,OUT049,2954.1546
5155,FDP13,OUT017,838.908
5156,FDR51,OUT013,3384.2614
5157,FDZ49,OUT010,197.7426
5158,FDL28,OUT018,5339.0502
5159,FDZ10,OUT035,1981.4208
5160,FDK38,OUT013,2354.2688
5161,DRL49,OUT027,2694.4926
5162,FDR15,OUT013,4653.942
5163,FDQ24,OUT035,5153.292
5164,FDD56,OUT013,3691.1952
5165,NCR42,OUT046,1061.951
5166,FDH52,OUT045,302.939
5167,FDH57,OUT019,131.8284
5168,FDR15,OUT010,311.5944
5169,FDJ34,OUT035,1251.704
5170,FDW37,OUT035,1032.6558
5171,FDQ23,OUT018,1229.0668
5172,FDP34,OUT013,2106.5912
5173,FDE04,OUT027,2526.0452
5174,FDC48,OUT045,1366.2216
5175,FDA47,OUT019,665.8
5176,FDI35,OUT018,4466.1864
5177,NCV05,OUT013,1779.6834
5178,FDR28,OUT045,3735.138
5179,FDH31,OUT017,868.869
5180,FDP59,OUT019,206.398
5181,FDS19,OUT018,1312.9576
5182,FDM60,OUT045,849.5608
5183,FDJ44,OUT018,2250.404
5184,DRH51,OUT017,2548.6824
5185,DRC25,OUT017,1593.9252
5186,DRE25,OUT013,1177.1344
5187,NCX05,OUT049,2519.3872
5188,FDR11,OUT017,2025.3636
5189,DRP47,OUT045,6308.455
5190,DRC49,OUT019,145.8102
5191,FDQ47,OUT027,1120.5414
5192,FDL20,OUT013,873.5296
5193,FDM34,OUT035,1967.439
5194,NCN55,OUT013,2908.2144
5195,FDD41,OUT035,2684.5056
5196,FDE52,OUT049,2554.0088
5197,NCT18,OUT019,364.8584
5198,FDJ32,OUT018,1043.9744
5199,FDE16,OUT046,3799.0548
5200,FDZ09,OUT045,974.7312
5201,DRZ11,OUT046,3523.4136
5202,FDK41,OUT049,1193.1136
5203,FDE56,OUT049,495.3552
5204,FDH34,OUT013,2332.9632
5205,DRI49,OUT013,785.644
5206,DRI59,OUT046,1800.3232
5207,DRC36,OUT049,1225.7378
5208,FDS15,OUT019,452.744
5209,FDI07,OUT018,4138.6128
5210,FDZ15,OUT018,1777.686
5211,NCX41,OUT027,4976.855
5212,NCO29,OUT019,657.8104
5213,FDF57,OUT013,2696.49
5214,FDI33,OUT035,2141.2128
5215,DRJ47,OUT049,4619.9862
5216,FDB34,OUT046,1545.9876
5217,FDY22,OUT027,2719.793
5218,DRL11,OUT017,4102.6596
5219,FDY46,OUT035,3554.7062
5220,FDG17,OUT013,2908.2144
5221,FDE52,OUT018,647.8234
5222,DRP47,OUT027,7366.011720000013
5223,FDO01,OUT010,127.1678
5224,FDL09,OUT046,483.3708
5225,FDR57,OUT013,2828.3184
5226,DRD37,OUT035,1379.5376
5227,FDQ36,OUT027,910.8144
5228,FDL33,OUT049,5715.2272
5229,FDL48,OUT045,777.6544
5230,FDL28,OUT049,2133.2232
5231,NCN29,OUT046,788.3072
5232,FDO13,OUT035,3617.9572
5233,FDB38,OUT045,3735.138
5234,FDI36,OUT035,4247.804
5235,FDI58,OUT035,466.06
5236,FDH22,OUT018,1105.228
5237,FDQ27,OUT013,2804.3496
5238,FDT33,OUT046,2556.672
5239,FDC56,OUT045,3467.4864
5240,FDF14,OUT046,2603.278
5241,FDQ39,OUT017,3466.1548
5242,NCM43,OUT017,2120.573
5243,FDS46,OUT035,2145.2076
5244,FDI22,OUT049,7130.718
5245,NCE43,OUT045,3103.9596
5246,FDZ36,OUT010,555.2772
5247,FDR13,OUT019,117.1808
5248,FDP46,OUT018,1482.7366
5249,FDW56,OUT019,575.2512
5250,FDB40,OUT017,4082.6856
5251,FDM28,OUT018,2596.62
5252,FDV49,OUT013,4757.8068
5253,NCS53,OUT018,4026.7584
5254,FDO03,OUT049,4567.388
5255,FDT15,OUT035,2057.9878
5256,FDD33,OUT049,3615.294
5257,FDX13,OUT017,1691.7978
5258,FDH60,OUT013,4152.5946
5259,DRH51,OUT046,1545.9876
5260,NCL07,OUT049,406.138
5261,FDW51,OUT045,2769.728
5262,FDF21,OUT019,565.2642
5263,FDH26,OUT019,131.8284
5264,FDJ03,OUT049,886.8456
5265,FDU35,OUT017,1298.31
5266,DRL01,OUT018,3944.865
5267,FDE59,OUT045,251.6724
5268,FDI60,OUT035,751.0224
5269,DRH39,OUT035,2143.876
5270,FDK36,OUT049,972.068
5271,FDN52,OUT045,1691.132
5272,FDU12,OUT017,4745.8224
5273,NCT05,OUT027,6574.775
5274,FDS37,OUT027,2303.668
5275,FDK24,OUT017,652.484
5276,DRF36,OUT013,1346.9134
5277,FDN46,OUT010,102.5332
5278,NCN06,OUT045,2784.3756
5279,FDD59,OUT035,577.9144
5280,FDM14,OUT045,2143.876
5281,FDO10,OUT018,615.1992
5282,FDU35,OUT013,1298.31
5283,NCA30,OUT018,2109.2544
5284,NCO41,OUT049,886.8456
5285,FDI24,OUT046,3705.177
5286,FDZ16,OUT046,4262.4516
5287,FDV47,OUT046,1860.2452
5288,FDV16,OUT045,388.1614
5289,FDZ22,OUT035,1691.132
5290,FDO20,OUT010,197.7426
5291,FDW38,OUT013,331.5684
5292,FDW52,OUT045,4769.1254
5293,FDT43,OUT019,111.8544
5294,NCS29,OUT045,4920.9278
5295,NCC31,OUT017,3427.5384
5296,FDA21,OUT017,2916.204
5297,FDQ55,OUT046,1747.725
5298,NCE54,OUT049,2482.7682
5299,FDD45,OUT017,1304.968
5300,NCP17,OUT017,539.298
5301,FDR47,OUT035,2736.438
5302,DRM35,OUT013,3528.74
5303,FDR47,OUT019,589.233
5304,FDX19,OUT010,468.7232
5305,FDV22,OUT027,6942.9624
5306,FDQ46,OUT027,4225.1668
5307,DRO47,OUT045,452.744
5308,FDB44,OUT010,187.0898
5309,FDN02,OUT010,435.4332
5310,FDW10,OUT045,1962.7784
5311,FDJ41,OUT019,516.6608
5312,FDM50,OUT046,996.0368
5313,FDW10,OUT035,4492.8184
5314,FDY48,OUT049,1743.0644
5315,NCE30,OUT027,1547.3192
5316,FDO04,OUT045,744.3644
5317,FDQ26,OUT010,117.1808
5318,NCX29,OUT018,1749.7224
5319,FDE39,OUT046,958.752
5320,NCR54,OUT027,5872.356
5321,NCP55,OUT027,631.8442
5322,FDX22,OUT017,2743.7618
5323,FDI05,OUT035,1138.518
5324,FDC51,OUT027,2127.8968
5325,FDC10,OUT013,843.5686
5326,FDJ46,OUT045,4653.2762
5327,FDV10,OUT010,83.8908
5328,FDX12,OUT027,7366.011720000013
5329,FDL43,OUT019,162.4552
5330,DRB13,OUT046,3605.307
5331,FDF59,OUT027,1565.9616
5332,FDT35,OUT049,1174.4712
5333,NCJ19,OUT035,711.0744
